,file,start_time,end_time,min_cost,s_vet
12,syntpmed13.txt,2023-07-11 13:37:51.131325,2023-07-11 13:37:51.952878,2390.0,"[149, 148, 147, 147, 146, 147, 146, 147, 146, 149, 147, 147, 35, 35, 147, 147, 35, 149, 146, 35, 148, 35, 35, 148, 147, 147, 146, 35, 149, 146, 35, 149, 35, 149, 146, 35, 149, 148, 146, 146, 149, 149, 148, 148, 147, 147, 146, 148, 146, 147, 35, 149, 146, 148, 35, 146, 35, 148, 147, 147, 148, 35, 35, 148, 147, 146, 146, 148, 35, 35, 148, 146, 149, 35, 146, 35, 146, 35, 35, 146, 147, 146, 149, 35, 148, 35, 35, 148, 147, 148, 35, 149, 149, 148, 146, 35, 146, 35, 147, 148, 35, 148, 149, 146, 149, 35, 149, 35, 35, 146, 148, 146, 147, 147, 35, 148, 148, 148, 148, 35, 149, 35, 148, 35, 35, 35, 146, 147, 147, 35, 148, 146, 147, 146, 146, 35, 149, 148, 146, 148, 147, 146, 148, 146, 149, 35, 146, 147, 148, 149]"
13,syntpmed14.txt,2023-07-11 13:37:51.994796,2023-07-11 13:37:53.450695,2981.0,"[198, 198, 198, 199, 197, 196, 196, 7, 198, 7, 197, 197, 196, 197, 198, 197, 7, 197, 199, 197, 196, 7, 7, 7, 196, 197, 7, 7, 7, 197, 7, 198, 199, 196, 198, 7, 196, 199, 196, 7, 198, 199, 198, 197, 196, 196, 196, 197, 7, 198, 198, 198, 197, 7, 199, 197, 199, 198, 7, 197, 198, 198, 7, 196, 198, 198, 7, 199, 196, 197, 196, 196, 198, 198, 196, 7, 7, 7, 197, 198, 196, 198, 197, 199, 199, 198, 196, 196, 199, 198, 198, 196, 7, 7, 199, 197, 196, 198, 7, 7, 197, 197, 197, 198, 197, 198, 7, 196, 196, 7, 197, 197, 7, 197, 198, 7, 199, 7, 7, 196, 198, 7, 198, 197, 199, 196, 197, 197, 199, 196, 196, 7, 196, 197, 7, 198, 196, 7, 198, 196, 197, 198, 7, 199, 7, 7, 198, 196, 199, 197, 199, 199, 198, 198, 199, 7, 199, 198, 199, 197, 197, 7, 198, 7, 197, 197, 7, 7, 196, 197, 198, 199, 7, 199, 199, 7, 197, 198, 197, 199, 197, 7, 199, 7, 7, 7, 7, 7, 7, 198, 197, 7, 196, 199, 197, 7, 196, 197, 198, 199]"
14,syntpmed15.txt,2023-07-11 13:37:53.452684,2023-07-11 13:37:53.487743,57.0,"[12, 15, 6, 14, 17, 6, 6, 11, 19, 18, 14, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
15,syntpmed16.txt,2023-07-11 13:37:53.491098,2023-07-11 13:37:53.766318,282.0,"[46, 39, 44, 45, 39, 39, 39, 42, 41, 47, 39, 46, 43, 42, 45, 39, 44, 45, 39, 47, 44, 42, 49, 44, 43, 47, 43, 49, 49, 39, 46, 43, 47, 45, 43, 43, 42, 41, 44, 39, 39, 41, 42, 43, 44, 45, 46, 47, 48, 49]"
16,syntpmed17.txt,2023-07-11 13:37:53.771801,2023-07-11 13:37:54.328352,415.0,"[67, 67, 67, 35, 35, 61, 65, 61, 67, 69, 62, 66, 62, 64, 69, 64, 63, 64, 63, 67, 62, 67, 63, 69, 65, 64, 63, 64, 64, 64, 66, 63, 68, 66, 65, 63, 67, 35, 62, 66, 35, 68, 67, 63, 35, 66, 35, 35, 62, 35, 35, 64, 66, 68, 64, 61, 35, 35, 64, 61, 62, 61, 62, 63, 64, 65, 66, 67, 68, 69]"
17,syntpmed18.txt,2023-07-11 13:37:54.338848,2023-07-11 13:37:55.490211,608.0,"[91, 98, 94, 98, 99, 98, 97, 97, 96, 99, 97, 68, 91, 92, 98, 97, 96, 93, 68, 95, 93, 98, 91, 98, 68, 68, 99, 91, 92, 91, 93, 95, 98, 92, 95, 93, 98, 97, 93, 98, 98, 93, 68, 93, 68, 68, 92, 99, 68, 96, 96, 94, 99, 99, 92, 93, 94, 91, 93, 93, 99, 91, 68, 95, 91, 98, 92, 99, 68, 68, 95, 68, 98, 96, 68, 99, 99, 92, 96, 91, 68, 68, 98, 99, 91, 93, 91, 99, 99, 93, 94, 91, 92, 93, 94, 95, 96, 97, 98, 99]"
18,syntpmed19.txt,2023-07-11 13:37:55.606208,2023-07-11 13:37:58.262074,1079.0,"[148, 149, 148, 145, 148, 141, 141, 145, 143, 149, 36, 148, 144, 143, 149, 143, 36, 147, 144, 146, 145, 145, 142, 149, 141, 143, 36, 147, 145, 142, 146, 141, 36, 147, 147, 143, 36, 148, 146, 144, 36, 145, 147, 146, 36, 149, 145, 149, 149, 144, 147, 36, 143, 143, 147, 141, 36, 148, 141, 149, 147, 148, 145, 143, 148, 147, 144, 146, 36, 145, 143, 148, 36, 149, 144, 148, 145, 141, 142, 145, 146, 36, 142, 141, 149, 147, 147, 144, 147, 36, 36, 149, 36, 147, 146, 145, 36, 146, 147, 36, 141, 36, 145, 141, 146, 149, 148, 146, 148, 146, 143, 145, 149, 148, 141, 142, 36, 36, 147, 142, 144, 149, 149, 143, 143, 149, 143, 143, 148, 148, 143, 148, 36, 141, 146, 147, 36, 148, 143, 143, 147, 141, 142, 143, 144, 145, 146, 147, 148, 149]"
19,syntpmed20.txt,2023-07-11 13:37:58.306178,2023-07-11 13:38:03.023835,1440.0,"[159, 193, 193, 159, 159, 194, 197, 198, 193, 195, 192, 159, 196, 196, 193, 192, 195, 197, 195, 191, 159, 193, 195, 198, 199, 197, 196, 192, 191, 192, 192, 193, 196, 196, 198, 193, 198, 159, 196, 196, 194, 196, 196, 195, 194, 193, 195, 196, 196, 194, 193, 159, 193, 194, 199, 198, 191, 196, 198, 198, 199, 159, 191, 193, 196, 159, 195, 159, 159, 199, 191, 195, 196, 197, 191, 192, 194, 194, 159, 198, 194, 159, 159, 197, 192, 159, 192, 195, 199, 194, 199, 194, 159, 191, 197, 198, 193, 195, 193, 191, 193, 198, 192, 197, 193, 195, 194, 199, 192, 194, 191, 196, 191, 194, 191, 192, 198, 159, 197, 198, 196, 193, 195, 192, 197, 192, 198, 192, 199, 159, 195, 192, 159, 197, 194, 192, 199, 196, 193, 195, 197, 198, 193, 193, 197, 192, 197, 192, 195, 198, 159, 192, 197, 192, 159, 199, 197, 194, 197, 159, 192, 159, 196, 196, 198, 191, 199, 194, 199, 199, 194, 195, 192, 198, 198, 195, 198, 194, 192, 191, 198, 191, 199, 194, 159, 197, 193, 199, 195, 196, 197, 191, 195, 193, 194, 195, 196, 197, 198, 199]"
20,syntpmed21.txt,2023-07-11 13:38:03.026017,2023-07-11 13:38:03.082276,14.0,"[12, 7, 2, 8, 6, 9, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
21,syntpmed22.txt,2023-07-11 13:38:03.085778,2023-07-11 13:38:03.660516,192.0,"[46, 43, 35, 40, 46, 35, 41, 38, 45, 38, 36, 35, 39, 42, 46, 46, 43, 47, 40, 36, 47, 42, 43, 46, 39, 39, 46, 49, 49, 42, 38, 45, 44, 36, 35, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]"
22,syntpmed23.txt,2023-07-11 13:38:03.666062,2023-07-11 13:38:04.769670,257.0,"[57, 62, 60, 58, 7, 7, 69, 7, 69, 66, 69, 59, 65, 60, 66, 57, 7, 69, 67, 7, 65, 59, 69, 67, 63, 68, 65, 69, 56, 56, 62, 64, 63, 68, 62, 58, 65, 66, 65, 58, 64, 69, 65, 64, 63, 66, 63, 65, 62, 66, 68, 66, 67, 58, 65, 66, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]"
23,syntpmed24.txt,2023-07-11 13:38:04.780980,2023-07-11 13:38:07.141981,378.0,"[88, 88, 88, 18, 87, 98, 99, 87, 99, 96, 92, 99, 18, 88, 91, 95, 90, 98, 86, 92, 98, 88, 89, 18, 96, 94, 93, 91, 95, 99, 96, 18, 94, 90, 18, 87, 90, 99, 93, 18, 99, 99, 98, 99, 18, 89, 96, 87, 87, 93, 87, 94, 96, 95, 87, 91, 95, 95, 87, 97, 18, 87, 92, 86, 90, 89, 88, 94, 94, 94, 87, 89, 86, 99, 94, 95, 89, 89, 87, 88, 98, 95, 88, 18, 94, 90, 94, 87, 88, 89, 90, 91, 92, 93, 97, 95, 96, 97, 98, 99]"
24,syntpmed25.txt,2023-07-11 13:38:07.262249,2023-07-11 13:38:12.682412,677.0,"[148, 136, 142, 147, 149, 139, 147, 146, 140, 142, 140, 136, 136, 146, 143, 137, 32, 140, 137, 136, 138, 136, 141, 32, 140, 137, 148, 144, 145, 142, 149, 141, 32, 148, 32, 148, 148, 141, 139, 143, 138, 136, 149, 138, 146, 146, 137, 32, 140, 138, 141, 32, 143, 137, 149, 146, 145, 139, 138, 137, 142, 136, 145, 148, 32, 148, 137, 138, 143, 148, 149, 146, 139, 146, 143, 138, 137, 145, 144, 137, 140, 146, 139, 145, 148, 141, 136, 138, 138, 143, 145, 143, 146, 32, 141, 136, 140, 146, 149, 32, 143, 142, 149, 143, 137, 138, 142, 142, 139, 142, 148, 32, 143, 145, 32, 32, 32, 140, 141, 147, 142, 32, 148, 149, 140, 32, 139, 146, 145, 142, 141, 32, 148, 136, 149, 138, 136, 137, 140, 139, 140, 149, 142, 143, 144, 145, 146, 147, 148, 149]"
25,syntpmed26.txt,2023-07-11 13:38:12.727191,2023-07-11 13:38:22.499718,1013.0,"[190, 10, 197, 10, 199, 199, 186, 194, 193, 197, 10, 189, 10, 197, 10, 188, 197, 198, 193, 188, 187, 197, 197, 189, 189, 190, 195, 196, 196, 191, 196, 197, 188, 187, 192, 195, 192, 10, 194, 195, 10, 194, 188, 196, 187, 199, 187, 199, 199, 195, 198, 193, 187, 186, 188, 194, 187, 194, 195, 186, 189, 194, 195, 198, 188, 192, 190, 187, 189, 193, 199, 198, 194, 193, 194, 188, 187, 198, 196, 193, 192, 198, 186, 191, 199, 194, 194, 191, 187, 187, 199, 190, 189, 193, 10, 190, 188, 189, 192, 192, 193, 189, 10, 10, 188, 197, 196, 188, 195, 187, 192, 189, 190, 191, 190, 188, 196, 192, 196, 187, 192, 189, 194, 193, 190, 186, 195, 186, 191, 193, 195, 188, 10, 196, 197, 194, 199, 188, 188, 186, 197, 195, 188, 188, 190, 196, 194, 189, 186, 193, 191, 198, 193, 196, 197, 197, 197, 199, 197, 187, 10, 186, 188, 192, 186, 198, 10, 10, 10, 192, 198, 195, 187, 193, 196, 186, 190, 198, 192, 188, 198, 194, 192, 10, 10, 191, 186, 187, 191, 189, 190, 193, 193, 193, 194, 195, 196, 197, 198, 199]"
