,file,start_time,end_time,min_cost,s_vet
12,syntpmed13.txt,2023-07-11 15:04:29.389362,2023-07-11 15:04:30.647293,1781.0,"[21, 120, 44, 111, 111, 111, 21, 111, 111, 21, 120, 111, 122, 122, 44, 44, 120, 44, 122, 122, 122, 21, 120, 122, 122, 21, 111, 120, 21, 122, 44, 111, 44, 120, 122, 44, 120, 120, 21, 21, 111, 111, 120, 21, 44, 120, 122, 21, 120, 111, 21, 111, 122, 120, 122, 111, 21, 111, 21, 111, 44, 21, 111, 111, 120, 122, 111, 111, 44, 122, 44, 21, 21, 21, 111, 111, 44, 122, 120, 122, 111, 44, 111, 122, 111, 21, 21, 21, 120, 122, 120, 44, 122, 21, 111, 111, 122, 120, 120, 122, 44, 21, 44, 21, 44, 111, 44, 120, 120, 111, 21, 111, 21, 122, 120, 21, 122, 44, 122, 21, 120, 21, 122, 120, 120, 21, 122, 21, 21, 122, 44, 120, 122, 21, 44, 120, 120, 122, 21, 21, 122, 44, 120, 122, 111, 120, 111, 44, 122, 120]"
13,syntpmed14.txt,2023-07-11 15:04:30.687770,2023-07-11 15:04:32.937362,2333.0,"[153, 176, 176, 176, 176, 47, 13, 188, 47, 188, 13, 153, 47, 13, 13, 153, 13, 188, 47, 47, 47, 13, 13, 176, 176, 188, 47, 188, 13, 176, 176, 153, 176, 47, 47, 176, 176, 188, 153, 176, 13, 176, 188, 188, 188, 153, 188, 47, 13, 188, 188, 188, 47, 188, 153, 47, 13, 13, 153, 176, 13, 153, 13, 153, 13, 153, 47, 176, 153, 13, 188, 47, 153, 47, 176, 188, 188, 188, 153, 188, 176, 153, 153, 13, 47, 188, 153, 188, 188, 188, 176, 188, 47, 47, 176, 153, 153, 153, 176, 13, 188, 176, 188, 176, 13, 153, 153, 13, 153, 47, 13, 47, 153, 188, 13, 176, 188, 153, 13, 188, 176, 176, 188, 13, 176, 153, 13, 188, 176, 176, 13, 188, 188, 153, 13, 188, 188, 13, 176, 176, 47, 188, 47, 153, 188, 47, 176, 188, 13, 188, 153, 176, 153, 153, 153, 47, 13, 188, 176, 13, 153, 153, 47, 176, 13, 47, 153, 47, 188, 153, 176, 47, 188, 47, 153, 188, 176, 188, 13, 13, 47, 188, 176, 47, 47, 47, 176, 153, 188, 188, 153, 188, 176, 153, 47, 13, 176, 47, 153, 176]"
14,syntpmed15.txt,2023-07-11 15:04:32.939283,2023-07-11 15:04:32.985379,37.0,"[4, 1, 6, 3, 4, 6, 6, 11, 8, 9, 8, 11, 12, 4, 3, 15, 6, 4, 18, 8]"
15,syntpmed16.txt,2023-07-11 15:04:32.988954,2023-07-11 15:04:33.438262,173.0,"[0, 23, 19, 45, 4, 5, 39, 43, 12, 39, 5, 19, 12, 23, 23, 0, 16, 45, 39, 19, 4, 5, 5, 23, 23, 12, 4, 19, 19, 39, 4, 12, 0, 45, 12, 43, 0, 4, 5, 39, 5, 16, 19, 43, 16, 45, 0, 19, 4, 19]"
16,syntpmed17.txt,2023-07-11 15:04:33.444391,2023-07-11 15:04:34.345518,283.0,"[47, 10, 22, 35, 32, 58, 64, 48, 22, 59, 10, 35, 33, 64, 48, 64, 22, 32, 35, 10, 59, 32, 22, 10, 32, 59, 64, 64, 64, 64, 22, 22, 32, 33, 59, 35, 64, 58, 10, 35, 35, 22, 47, 48, 35, 10, 35, 47, 48, 10, 35, 64, 33, 33, 64, 22, 47, 35, 58, 59, 59, 59, 48, 35, 64, 22, 33, 48, 64, 64]"
17,syntpmed18.txt,2023-07-11 15:04:34.356669,2023-07-11 15:04:36.289232,401.0,"[0, 21, 28, 98, 4, 98, 37, 28, 4, 99, 51, 68, 88, 37, 98, 21, 0, 28, 28, 4, 88, 21, 4, 98, 68, 68, 99, 21, 28, 0, 51, 21, 28, 4, 98, 21, 98, 37, 51, 28, 4, 88, 68, 4, 28, 88, 0, 99, 68, 99, 37, 51, 99, 88, 21, 51, 51, 28, 99, 99, 99, 88, 68, 4, 88, 98, 0, 99, 68, 68, 21, 37, 0, 21, 68, 88, 37, 37, 37, 0, 68, 51, 98, 4, 88, 0, 51, 99, 88, 0, 51, 0, 28, 99, 51, 68, 0, 37, 98, 99]"
18,syntpmed19.txt,2023-07-11 15:04:36.312517,2023-07-11 15:04:40.775442,682.0,"[131, 46, 2, 126, 78, 38, 6, 27, 46, 78, 46, 126, 2, 44, 44, 78, 46, 46, 131, 126, 6, 2, 31, 31, 78, 2, 6, 27, 126, 6, 6, 31, 46, 46, 27, 78, 46, 131, 38, 46, 2, 78, 46, 44, 44, 78, 46, 6, 131, 46, 78, 78, 44, 31, 131, 6, 2, 38, 38, 6, 126, 38, 6, 78, 38, 126, 27, 126, 27, 131, 131, 78, 78, 46, 126, 2, 126, 38, 78, 27, 6, 31, 31, 2, 78, 78, 131, 44, 31, 126, 126, 38, 31, 126, 46, 44, 38, 44, 126, 44, 126, 2, 6, 38, 27, 27, 27, 44, 131, 78, 126, 46, 78, 78, 44, 2, 126, 2, 131, 44, 2, 27, 6, 6, 27, 2, 126, 44, 126, 31, 6, 131, 6, 27, 27, 31, 6, 31, 126, 126, 46, 31, 78, 78, 6, 46, 38, 46, 131, 131]"
19,syntpmed20.txt,2023-07-11 15:04:40.922042,2023-07-11 15:04:49.014404,930.0,"[26, 26, 113, 74, 143, 5, 86, 113, 26, 74, 143, 74, 5, 143, 143, 113, 26, 17, 143, 143, 52, 34, 5, 113, 86, 113, 26, 113, 113, 17, 143, 74, 53, 17, 34, 74, 5, 143, 113, 74, 113, 17, 53, 113, 26, 26, 74, 17, 86, 34, 52, 34, 52, 53, 113, 34, 26, 34, 34, 86, 5, 17, 74, 26, 26, 17, 143, 53, 5, 34, 74, 52, 5, 5, 74, 86, 34, 74, 86, 53, 34, 86, 26, 143, 74, 17, 86, 26, 143, 113, 5, 86, 17, 52, 113, 86, 52, 143, 113, 26, 26, 5, 52, 5, 26, 34, 5, 143, 34, 5, 5, 113, 34, 86, 74, 26, 53, 53, 34, 74, 86, 53, 113, 52, 74, 86, 86, 17, 26, 74, 5, 113, 143, 86, 143, 17, 143, 143, 86, 34, 86, 5, 113, 143, 86, 5, 26, 26, 26, 113, 53, 74, 53, 26, 113, 34, 86, 74, 17, 86, 86, 34, 113, 86, 74, 86, 17, 143, 86, 86, 74, 143, 17, 26, 53, 52, 26, 34, 86, 52, 17, 52, 52, 52, 34, 26, 113, 34, 86, 113, 86, 74, 86, 52, 53, 74, 53, 17, 34, 5]"
20,syntpmed21.txt,2023-07-11 15:04:49.016616,2023-07-11 15:04:49.072512,9.0,"[0, 5, 2, 3, 6, 5, 6, 7, 8, 5, 10, 11, 13, 13, 14, 15, 16, 17, 18, 10]"
21,syntpmed22.txt,2023-07-11 15:04:49.076566,2023-07-11 15:04:49.920610,80.0,"[15, 26, 24, 6, 4, 35, 6, 17, 15, 9, 10, 35, 12, 42, 14, 15, 14, 17, 18, 26, 10, 17, 14, 46, 24, 12, 46, 12, 14, 42, 18, 14, 15, 18, 14, 35, 10, 46, 9, 24, 18, 6, 42, 10, 35, 45, 46, 17, 46, 26]"
22,syntpmed23.txt,2023-07-11 15:04:49.926953,2023-07-11 15:04:51.746655,123.0,"[0, 1, 0, 50, 42, 5, 50, 5, 5, 66, 38, 11, 16, 13, 66, 15, 16, 1, 5, 13, 1, 50, 38, 16, 63, 26, 26, 31, 56, 56, 0, 31, 63, 13, 13, 11, 0, 26, 38, 11, 42, 56, 42, 13, 38, 42, 63, 26, 11, 66, 50, 66, 50, 0, 0, 0, 56, 42, 63, 11, 13, 15, 63, 63, 31, 42, 66, 0, 50, 5]"
23,syntpmed24.txt,2023-07-11 15:04:51.757745,2023-07-11 15:04:55.718911,226.0,"[50, 48, 2, 18, 6, 6, 6, 27, 22, 10, 10, 22, 50, 2, 30, 95, 10, 39, 18, 92, 98, 52, 22, 18, 27, 22, 50, 27, 95, 2, 30, 18, 47, 22, 30, 50, 47, 47, 6, 39, 47, 92, 98, 2, 18, 39, 27, 47, 48, 98, 50, 30, 52, 95, 2, 50, 95, 95, 27, 27, 18, 27, 6, 6, 52, 52, 30, 6, 39, 52, 47, 10, 39, 48, 30, 47, 6, 30, 52, 10, 98, 6, 22, 18, 98, 2, 18, 48, 2, 92, 50, 27, 92, 95, 18, 95, 30, 48, 98, 47]"
24,syntpmed25.txt,2023-07-11 15:04:55.741997,2023-07-11 15:05:05.257209,390.0,"[0, 1, 127, 56, 28, 97, 6, 28, 97, 67, 108, 28, 136, 115, 0, 1, 32, 115, 1, 136, 94, 127, 67, 127, 0, 0, 127, 6, 28, 6, 0, 28, 32, 127, 32, 136, 108, 28, 127, 6, 28, 97, 94, 28, 136, 136, 82, 115, 1, 0, 94, 32, 82, 67, 82, 127, 56, 94, 108, 56, 97, 136, 67, 67, 32, 67, 115, 67, 1, 94, 28, 56, 56, 94, 115, 6, 28, 28, 115, 79, 115, 94, 82, 108, 94, 1, 136, 67, 1, 97, 56, 28, 1, 115, 94, 136, 6, 97, 127, 32, 56, 115, 108, 67, 56, 79, 94, 1, 108, 108, 108, 108, 1, 56, 32, 115, 32, 67, 0, 97, 56, 97, 82, 94, 56, 32, 1, 127, 108, 6, 67, 56, 67, 97, 67, 79, 136, 79, 67, 82, 79, 94, 108, 56, 6, 56, 127, 79, 0, 127]"
25,syntpmed26.txt,2023-07-11 15:05:05.406679,2023-07-11 15:05:22.535743,673.0,"[81, 19, 93, 93, 4, 115, 93, 97, 89, 137, 19, 92, 16, 13, 93, 81, 16, 115, 13, 19, 36, 161, 115, 81, 13, 97, 42, 16, 4, 93, 115, 93, 161, 4, 92, 42, 36, 13, 55, 81, 161, 55, 42, 16, 13, 93, 92, 115, 55, 4, 36, 4, 16, 97, 161, 55, 42, 115, 42, 115, 81, 92, 19, 16, 13, 97, 16, 137, 81, 16, 92, 55, 137, 13, 19, 89, 19, 115, 93, 89, 42, 81, 36, 115, 36, 42, 137, 4, 97, 89, 13, 36, 92, 93, 137, 4, 93, 97, 55, 81, 97, 89, 13, 55, 19, 42, 42, 93, 55, 55, 42, 92, 19, 115, 16, 115, 89, 161, 89, 13, 92, 115, 19, 16, 93, 93, 16, 92, 115, 36, 89, 19, 89, 161, 13, 89, 92, 93, 161, 93, 137, 161, 137, 4, 81, 42, 81, 137, 89, 93, 19, 115, 115, 161, 4, 19, 19, 137, 16, 97, 42, 161, 55, 161, 137, 81, 115, 92, 92, 19, 137, 16, 97, 13, 161, 97, 137, 4, 92, 161, 93, 137, 13, 97, 161, 4, 161, 89, 115, 92, 16, 36, 36, 92, 89, 16, 97, 16, 81, 4]"
